"","imdbID","Director","Metascore","imdbRating","imdbVotes","BoxOffice"
"1469","tt0926063","Gregg Bishop","N/A",5.8,11748,"N/A"
"1470","tt0032376","Dorothy Arzner, Roy Del Ruth","N/A",6.8,2742,"N/A"
"1471","tt0168629","Lars von Trier","61",7.9,110721,"$4,184,036"
"1472","tt0099348","Kevin Costner","72",8,266499,"$184,208,848"
"1473","tt0120643","Pat O'Connor","N/A",6.3,3835,"$2,287,818"
"1474","tt0217355","Michael Radford","41",5.7,3989,"$67,913"
"1475","tt5074352","Nitesh Tiwari","N/A",8.3,191599,"$12,391,761"
"1476","tt0118892","Marshall Herskovitz","N/A",7.1,18054,"$4,553,271"
"1477","tt0094947","Stephen Frears","74",7.6,71137,"$34,670,720"
"1478","tt0112792","John N. Smith","47",6.5,53651,"$84,919,401"
"1479","tt0118928","Roger Donaldson","43",6,91866,"$67,127,760"
"1480","tt0487928","Marc Caro","N/A",4.8,5869,"N/A"
"1481","tt0052722","Robert Stevenson","80",7.1,8390,"N/A"
"1482","tt0287978","Mark Steven Johnson","42",5.3,220997,"$102,543,518"
"1483","tt0099817","Craig R. Baxley","N/A",6.1,12634,"$4,348,368"
"1484","tt0118929","Alex Proyas","66",7.6,201162,"$14,378,331"
"1485","tt0235327","Marc Singer","75",7.7,6940,"$309,648"
"1486","tt3625970","L. Gabriel Gonda","N/A",4.2,356,"N/A"
"1487","tt0085496","Pedro Almodóvar","N/A",6.5,7674,"N/A"
"1488","tt0129023","Adam Coleman Howard","N/A",6,2656,"N/A"
"1489","tt0486651","Pablo Proenza","N/A",4.8,1473,"N/A"
"1490","tt0039302","Delmer Daves","68",7.5,20283,"N/A"
"1491","tt1077368","Tim Burton","55",6.2,268990,"$79,727,149"
"1492","tt2387433","Scott Stewart","50",6.3,76658,"$17,418,667"
"1493","tt0069945","John Carpenter","66",6.2,25141,"N/A"
"1494","tt2328549","Marina de Van","64",4.8,4310,"N/A"
"1495","tt0031210","Edmund Goulding","N/A",7.5,11422,"N/A"
"1496","tt2251281","Jack Heller","40",5.6,10466,"N/A"
"1497","tt0382628","Walter Salles","52",5.6,63387,"$25,473,352"
"1498","tt0308379","Hideo Nakata","N/A",6.7,32913,"N/A"
"1499","tt0099365","Sam Raimi","65",6.4,65518,"$33,878,502"
"1500","tt0282209","Jonathan Liebesman","23",4.9,32152,"$32,551,396"
"1501","tt0059084","John Schlesinger","N/A",7,7148,"N/A"
"1502","tt0065611","Blake Edwards","N/A",6.1,2241,"N/A"
"1503","tt0082096","Wolfgang Petersen","86",8.4,251399,"$11,487,676"
"1504","tt1878942","Chris Nelson","56",5.7,8147,"N/A"
"1505","tt1279935","Shawn Levy","56",6.3,163915,"$98,711,404"
"1506","tt0067690","Harry Kümel","74",6.5,6240,"N/A"
"1507","tt0104057","Julie Dash","81",6.7,2692,"$1,683,422"
"1508","tt0106673","Ivan Reitman","76",6.9,54291,"$63,270,710"
"1509","tt0363547","Zack Snyder","59",7.3,257073,"$59,020,957"
"1510","tt0077402","George A. Romero","71",7.8,122110,"N/A"
"1511","tt2103281","Matt Reeves","79",7.6,442371,"$208,545,589"
"1512","tt0070460","François Truffaut","N/A",8,23172,"$509"
"1513","tt0499455","Julia Loktev","61",6.2,2271,"$31,856"
"1514","tt0088993","George A. Romero","60",7.1,70174,"$5,000,000"
"1515","tt0489018","Steve Miner","N/A",4.5,20394,"N/A"
"1516","tt0036506","Carl Theodor Dreyer","N/A",8.1,10396,"$7,642"
"1517","tt0433362","Michael Spierig, Peter Spierig","57",6.4,129938,"$30,101,577"
"1518","tt1581835","Michael Goldbach","57",6.3,12770,"N/A"
"1519","tt0116040","Rob Cohen","47",5.9,73602,"$33,023,469"
"1520","tt0887732","Silvio Soldini","69",6.9,1630,"$112,102"
"1521","tt0101258","Kar-Wai Wong","93",7.4,22854,"$146,310"
"1522","tt0077405","Terrence Malick","93",7.8,58821,"$3,446,749"
"1523","tt0106677","Richard Linklater","78",7.6,185021,"$7,993,039"
"1524","tt1986806","Lauren Montgomery","N/A",6.8,3421,"N/A"
"1525","tt0082242","Gary Sherman","71",6.5,13325,"N/A"
"1526","tt0770739","Patrice Dinhut","N/A",4.7,1569,"N/A"
"1527","tt0097162","Phillip Noyce","70",6.8,41098,"$7,825,009"
"1528","tt3560546","Neal E. Fischer, Del Harvey","N/A",3.4,209,"N/A"
"1529","tt1508661","Jen Soska, Sylvia Soska","N/A",4.8,1266,"N/A"
"1530","tt0439533","Hiroyuki Imaishi","N/A",7.1,4112,"N/A"
"1531","tt1079444","Stephen Herek","N/A",6.1,13000,"N/A"
"1532","tt2094155","Jared Moshe","76",5.5,673,"$29,634"
"1533","tt0419677","Shane Meadows","52",7.6,54598,"$6,408"
"1534","tt2101341","Niels Arden Oplev","39",6.4,68450,"$10,895,295"
"1535","tt0112818","Tim Robbins","80",7.5,96010,"$39,363,635"
"1536","tt0037635","Alberto Cavalcanti, Charles Crichton, Basil Dearden","N/A",7.6,13061,"N/A"
"1537","tt0097165","Peter Weir","79",8.1,490379,"$95,860,116"
"1538","tt0112819","Albert Hughes, Allen Hughes","N/A",6.9,22795,"$24,147,179"
"1539","tt0057997","Paul Henreid","66",7.3,5798,"N/A"
"1540","tt0094964","David Cronenberg","86",7.2,48317,"$8,038,508"
"1541","tt0455760","James Wan","34",6.1,95656,"$16,809,076"
"1542","tt1278340","Tommy Wirkola","61",6.3,67635,"$46,742"
"1543","tt2832470","Tommy Wirkola","59",6.8,25137,"$37,473"
"1544","tt1711366","Mike Disa","N/A",5.5,4002,"N/A"
"1545","tt1267379","Chuck Patton, Curt Geda, Vinton Heuck","N/A",6.3,10259,"N/A"
"1546","tt0896534","Marcel Sarmiento, Gadi Harel","36",5.5,19653,"N/A"
"1547","tt1242618","Sean McConville","N/A",4.6,5485,"N/A"
"1548","tt0084358","Claude Miller","N/A",7,2540,"N/A"
"1549","tt0090917","Wes Craven","44",5.5,8069,"$8,988,731"
"1550","tt1431045","Tim Miller","65",8,1034009,"$363,070,709"
"1551","tt2927212","Kevin Connolly","N/A",5.9,1950,"N/A"
"1552","tt0377752","Shona Auerbach","63",7.7,21988,"$18,025"
"1553","tt0989757","Lasse Hallström","43",6.3,150097,"$80,014,842"
"1554","tt1242423","Suzi Yoonessi","N/A",6.3,1198,"N/A"
"1555","tt0342272","Thomas Vinterberg","33",6.5,10262,"$23,106"
"1556","tt2235108","Justin Simien","79",6.1,27214,"$4,404,154"
"1557","tt0109579","Roman Polanski","72",7.3,25240,"$3,103,716"
"1558","tt0795368","Frank Oz","67",7.3,116545,"$8,580,428"
"1559","tt0104070","Robert Zemeckis","56",6.6,120991,"$58,422,650"
"1560","tt0472071","Gillian Armstrong","48",5.8,10232,"$5,665"
"1561","tt0067445","Luchino Visconti","N/A",7.4,21488,"N/A"
"1562","tt0077413","John Guillermin","59",7.2,35273,"$14,560,084"
"1563","tt1028528","Quentin Tarantino","N/A",7,292742,"N/A"
"1564","tt0452608","Paul W.S. Anderson","43",6.4,210356,"$36,316,032"
"1565","tt0072856","Paul Bartel","58",6.2,28297,"N/A"
"1566","tt5493706","G.J. Echternkamp","N/A",3.7,4522,"N/A"
"1567","tt0064208","Giulio Petroni","38",7.1,8502,"N/A"
"1568","tt0266452","Danny DeVito","38",6.3,40885,"$8,364,691"
"1569","tt0106689","David Jackson","N/A",5.2,3734,"N/A"
"1570","tt0071402","Michael Winner","51",6.9,39888,"$22,000,000"
"1571","tt0087127","James Sbardellati","N/A",4.6,5386,"$11,919,250"
"1572","tt0092860","Jim Wynorski","N/A",5.1,2975,"N/A"
"1573","tt0099388","Howard R. Cohen","N/A",3.7,982,"N/A"
"1574","tt0083806","Sidney Lumet","54",7,13747,"$19,282,134"
"1575","tt0038461","Irving Rapper","N/A",7,3650,"N/A"
"1576","tt0800240","Marcel Langenegger","31",6,39820,"$4,598,506"
"1577","tt1464191","Steven Bernstein","56",6.2,3211,"N/A"
"1578","tt0149261","Renny Harlin","54",5.9,135006,"$73,648,142"
"1579","tt0066122","Jerzy Skolimowski","N/A",7.2,6249,"N/A"
"1580","tt0120647","Mimi Leder","40",6.2,179700,"$140,464,664"
"1581","tt0073582","Dario Argento","89",7.5,38801,"N/A"
"1582","tt1860357","Peter Berg","68",7.1,170137,"$61,433,527"
"1583","tt0101698","Albert Brooks","63",7.2,19381,"$16,371,128"
"1584","tt1303828","Peter Stebbings","57",6.8,36956,"$44,462"
"1585","tt1034303","Edward Zwick","58",7.1,149041,"$28,644,813"
"1586","tt0832266","Adam Brooks","59",7.1,166980,"$32,241,649"
"1587","tt4144332","Sydney Freeland","65",6,1952,"N/A"
"1588","tt0453467","Tony Scott","59",7.1,312448,"$64,038,616"
"1589","tt0101701","Tom Mankiewicz","N/A",5.8,8889,"$5,546,827"
"1590","tt2377322","Scott Derrickson","40",6.2,78799,"$30,577,122"
"1591","tt0068473","John Boorman","80",7.7,110589,"N/A"
"1592","tt2387559","Ken Scott","44",6.3,79991,"$30,664,106"
"1593","tt0099399","Aaron Norris","N/A",4.9,7599,"$6,698,361"
"1594","tt0101702","Sam Firstenberg","N/A",3.4,1019,"N/A"
"1595","tt0056983","Francis Ford Coppola","N/A",5.7,8344,"N/A"
"1596","tt1172049","Jean-Marc Vallée","49",7,100804,"$1,978,592"
"1597","tt0106697","Marco Brambilla","34",6.7,178202,"$58,055,768"
"1598","tt0284034","Olivier Assayas","64",5.9,5633,"$232,044"
"1599","tt4645330","Mick Jackson","63",6.7,21799,"$4,073,489"
"1600","tt1069238","Yôjirô Takita","68",8,52426,"N/A"
"1601","tt0071411","Akira Kurosawa","N/A",8.2,30160,"N/A"
"1602","tt3440298","Kenny Ortega","N/A",6.2,21002,"N/A"
"1603","tt5117876","Kenny Ortega","N/A",6.3,11766,"N/A"
"1604","tt1054580","Sherry Hormann","54",7.3,13430,"$44,348"
"1605","tt0089015","Donna Deitch","67",7.1,6449,"$2,492,088"
"1606","tt0023940","Ernst Lubitsch","N/A",7.4,6968,"N/A"
"1607","tt0050307","Walter Lang","N/A",7.2,8789,"N/A"
"1608","tt0112851","Robert Rodriguez","55",7.1,187276,"$25,405,445"
"1609","tt0075936","John Waters","N/A",7.1,5518,"N/A"
"1610","tt0089017","Susan Seidelman","71",6.1,24020,"$27,398,584"
"1611","tt1323594","Pierre Coffin, Chris Renaud","72",7.6,548095,"$251,557,985"
"1612","tt1690953","Pierre Coffin, Chris Renaud","62",7.3,401763,"$368,065,385"
"1613","tt3469046","Kyle Balda, Pierre Coffin, Eric Guillon","49",6.2,136614,"$264,624,300"
"1614","tt0063172","Ishirô Honda, Jun Fukuda","N/A",6.4,6542,"N/A"
"1615","tt0031225","George Marshall","81",7.6,11796,"$345,000"
"1616","tt1683526","Tony Kaye","52",7.7,86987,"$72,689"
"1617","tt0089066","Jean-Luc Godard","N/A",5.7,2132,"N/A"
"1618","tt1123373","Hark Tsui","75",6.6,11405,"$459,836"
"1619","tt1701990","Joseph Kahn","45",5.6,15737,"N/A"
"1620","tt0037638","Edgar G. Ulmer","N/A",7.3,17868,"$16,172"
"1621","tt5390504","Kathryn Bigelow","77",7.3,53588,"$16,790,139"
"1622","tt0205000","Mike Mitchell","30",5.7,76073,"$65,538,755"
"1623","tt0238936","Sanjay Leela Bhansali","N/A",7.5,42806,"$2,745,382"
"1624","tt1314655","John Erick Dowdle","44",6.3,147732,"$33,601,190"
"1625","tt0112857","Carl Franklin","78",6.7,21083,"$16,140,822"
"1626","tt0046911","Henri-Georges Clouzot","N/A",8.1,66396,"N/A"
"1627","tt0046912","Alfred Hitchcock","75",8.2,176723,"$24,845"
"1628","tt0066995","Guy Hamilton","59",6.5,107612,"$43,819,547"
"1629","tt0058249","Luis Buñuel","N/A",7.4,9287,"N/A"
"1630","tt0042619","Robert Bresson","N/A",7.8,11587,"$47,000"
"1631","tt0422093","Darren Grant","36",5.8,14972,"$50,633,099"
"1632","tt1111890","Christian Molina","N/A",5.7,11137,"N/A"
"1633","tt1196141","Thor Freudenthal","56",6.2,51841,"$64,003,625"
"1634","tt2023453","David Bowers","54",6.3,26533,"$49,008,662"
"1635","tt1650043","David Bowers","51",6.5,32104,"$52,698,535"
"1636","tt6003368","David Bowers","39",4.3,9496,"$20,738,724"
"1637","tt0848557","George A. Romero","66",5.5,47899,"$958,961"
"1638","tt0144168","Andrew Fleming","65",6.2,20525,"$6,262,878"
"1639","tt0099422","Warren Beatty","68",6.2,62524,"$103,738,726"
"1640","tt0241373","William K.L. Dickson","N/A",5.3,1453,"N/A"
"1641","tt0246460","Lee Tamahori","56",6.1,220620,"$160,942,139"
"1642","tt0095016","John McTiernan","72",8.2,874631,"$83,844,093"
"1643","tt0099423","Renny Harlin","67",7.1,362724,"$117,540,947"
"1644","tt0112864","John McTiernan","58",7.6,388331,"$100,012,499"
"1645","tt0015174","Fritz Lang","N/A",7.9,4590,"N/A"
"1646","tt0015175","Fritz Lang","N/A",8.1,6003,"N/A"
"1647","tt0104105","Pierre Schoendoerffer","N/A",6.2,877,"N/A"
"1648","tt0112870","Aditya Chopra","N/A",8,70261,"N/A"
"1649","tt1216477","Anna Chi","N/A",5.3,668,"N/A"
"1650","tt0087150","Wayne Wang","N/A",6.5,430,"N/A"
"1651","tt0083833","Barry Levinson","82",7.1,21404,"$14,099,953"
"1652","tt0427152","Jay Roach","56",5.9,107462,"$73,026,337"
"1653","tt0229340","Bob Giraldi","79",7.3,5229,"$634,566"
"1654","tt0130623","Eric Leighton, Ralph Zondag","56",6.4,61775,"$137,748,063"
"1655","tt5521550","Andrew Bush","N/A",5.5,3004,"N/A"
"1656","tt0092890","Emile Ardolino","65",7,233743,"$64,577,242"
"1657","tt0338096","Guy Ferland","39",5.9,28457,"$14,161,590"
"1658","tt1860213","Dan Mazer","21",5.9,124848,"$35,593,113"
"1659","tt0301199","Stephen Frears","78",NA,42799,"N/A"
"1660","tt0095031","Frank Oz","68",7.4,72651,"$42,039,085"
"1661","tt1433811","Henry Alex Rubin","64",7.5,76263,"$1,436,900"
"1662","tt0830535","Glenn Gers","N/A",6.5,338,"$829"
"1663","tt0039324","Robert Stevenson","N/A",6.5,1477,"N/A"
"1664","tt4085084","Alice Winocour","66",6.2,6412,"$51,879"
"1665","tt0095037","Terence Davies","85",7.4,4467,"$693,563"
"1666","tt1136608","Neill Blomkamp","81",7.9,682406,"$115,646,235"
"1667","tt0414852","Pierre Morel","70",7.1,70945,"$1,200,216"
"1668","tt0486822","D.J. Caruso","62",6.8,236721,"$80,209,692"
"1669","tt0134619","David Nutter","N/A",5.6,23324,"$17,514,980"
"1670","tt0082269","Jean-Jacques Beineix","N/A",7.2,13504,"$183,425"
"1671","tt1840309","Neil Burger","48",6.6,461589,"$150,947,895"
"1672","tt0279778","Callie Khouri","48",6,20048,"$69,599,016"
"1673","tt4730986","Houda Benyamina","71",7.4,9959,"N/A"
"1674","tt0060315","Sergio Corbucci","75",7.2,28365,"$25,916"
"1675","tt0064240","Sergio Garrone","N/A",6.1,1158,"N/A"
"1676","tt1853728","Quentin Tarantino","81",8.4,1544625,"$162,805,434"
"1677","tt0062082","Giulio Questi","N/A",6.3,2696,"N/A"
"1678","tt0062151","Ferdinando Baldi","N/A",6.4,2819,"N/A"
"1679","tt0097216","Spike Lee","93",7.9,102913,"$27,545,445"
"1680","tt4056738","Jon Gunn","22",6,7877,"$12,985,600"
"1681","tt0398913","Corey Yuen","38",4.8,45116,"$480,813"
"1682","tt0101745","Michael Caton-Jones","56",6.3,37660,"$54,830,779"
"1683","tt1211837","Scott Derrickson","72",7.5,740558,"$232,641,920"
"1684","tt0059113","David Lean","69",7.9,77270,"$111,721,910"
"1685","tt0065649","Akira Kurosawa","N/A",7.3,7039,"N/A"
"1686","tt0031235","Michael Curtiz","N/A",7.1,5358,"N/A"
"1687","tt0364725","Rawson Marshall Thurber","55",6.7,251432,"$114,326,736"
"1688","tt0072890","Sidney Lumet","86",8,258083,"$50,000,000"
"1689","tt0290661","Ulrich Seidl","66",7,6300,"$13,031"
"1690","tt0280609","Neil Marshall","N/A",6.8,61365,"N/A"
"1691","tt0120655","Kevin Smith","62",7.3,219198,"$30,652,890"
"1692","tt1379182","Yorgos Lanthimos","73",7.2,96872,"$110,248"
"1693","tt0276919","Lars von Trier","60",8,149786,"$1,535,286"
"1694","tt0072895","D'Urville Martin","67",5.6,6339,"N/A"
"1695","tt0118906","Péter Tímár","N/A",7.5,2125,"N/A"
"1696","tt0109642","Taylor Hackford","62",7.4,44633,"$24,361,867"
"1697","tt1564349","Charles Martin Smith","64",6.8,24581,"$72,286,779"
"1698","tt2978462","Charles Martin Smith","58",6.4,9331,"$42,024,533"
"1699","tt0421054","Tony Scott","36",5.9,67668,"$10,169,202"
"1700","tt1270761","Troy Nixey","56",5.5,49351,"$24,046,682"
"1701","tt4160708","Fede Alvarez","71",7.1,275639,"$89,217,875"
"1702","tt0109644","Woody Allen","N/A",6.2,3596,"N/A"
"1703","tt3610746","Damien Macé, Alexis Wajsbrot","N/A",5.5,15348,"N/A"
"1704","tt0069995","Nicolas Roeg","95",7.2,57116,"N/A"
"1705","tt0061590","Alexander Mackendrick","N/A",5.8,1741,"N/A"
"1706","tt0260866","Gary Fleder","38",6.3,53309,"$55,001,642"
"1707","tt0101757","Stephen Herek","35",6.3,34341,"$25,196,249"
"1708","tt4972062","Mike Birbiglia","83",6.7,17765,"$4,417,667"
"1709","tt0069019","Lucio Fulci","N/A",7,9709,"N/A"
"1710","tt2229499","Joseph Gordon-Levitt","66",6.5,240600,"$24,477,704"
"1711","tt0066207","Jacques Demy","70",7,5453,"N/A"
"1712","tt0119008","Mike Newell","76",7.7,309936,"$41,909,762"
"1713","tt0246578","Richard Kelly","88",8,800981,"$1,478,493"
"1714","tt1743922","Jim Cliffe","N/A",6.2,1851,"N/A"
"1715","tt0419706","Andrzej Bartkowiak","34",5.2,114532,"$28,212,337"
"1716","tt0483607","Neil Marshall","51",5.9,77685,"$11,008,770"
"1717","tt3850214","Rick Famuyiwa","72",7.2,85931,"$17,506,470"
"1718","tt0824316","Nagesh Kukunoor","N/A",8,6088,"N/A"
"1719","tt1665418","Brad Leong","35",6,1549,"$13,737"
"1720","tt1235124","Oliver Parker","N/A",6.2,65317,"N/A"
"1721","tt0365135","Amanda Micheli","70",7.3,1308,"$50,000"
"1722","tt0101764","Sheldon Lettich","40",5.6,41539,"$30,102,717"
"1723","tt0036775","Billy Wilder","95",8.3,157839,"N/A"
"1724","tt0150377","Bruce Beresford","40",6.5,87871,"$116,741,558"
"1725","tt0087481","Enzo Barboni","N/A",7.1,10512,"N/A"
"1726","tt0918927","John Patrick Shanley","68",7.5,130390,"$33,446,470"
"1727","tt0090967","Jim Jarmusch","75",7.7,52179,"$1,435,668"
"1728","tt0116130","David S. Ward","39",6.1,25064,"$25,785,603"
"1729","tt0309530","Peyton Reed","52",6.3,42241,"$20,305,251"
"1730","tt0363163","Oliver Hirschbiegel","82",8.2,356436,"$5,509,040"
"1731","tt0017825","Alfred Hitchcock","N/A",6,2684,"N/A"
"1732","tt0064253","Michael Ritchie","89",6.3,4960,"N/A"
"1733","tt0240462","Steve Carr","49",4.7,45619,"$112,952,899"
"1734","tt1227926","N/A","N/A",8.4,43445,NA
"1735","tt0013086","Fritz Lang","N/A",7.8,8554,"N/A"
"1736","tt0055928","Terence Young","78",7.2,168753,"$16,067,035"
"1737","tt0057012","Stanley Kubrick","97",8.4,491002,"$9,440,272"
"1738","tt0205271","Robert Altman","64",4.7,19767,"$13,113,041"
"1739","tt0103874","Francis Ford Coppola","57",7.4,219804,"$82,522,790"
"1740","tt0021814","Tod Browning, Karl Freund","71",7.4,53800,"N/A"
"1741","tt0027545","Lambert Hillyer","N/A",6.3,7158,"N/A"
"1742","tt0062909","Freddie Francis","N/A",6.5,7537,"N/A"
"1743","tt0829150","Gary Shore","40",6.2,196726,"$56,280,355"
"1744","tt0112896","Mel Brooks","N/A",5.8,42395,"$10,772,144"
"1745","tt0293113","Guy Maddin","84",6.9,2124,"$55,365"
"1746","tt0059127","Terence Fisher","N/A",6.7,10109,"N/A"
"1747","tt2223990","Ivan Reitman","54",6.8,61392,"$28,842,237"
"1748","tt1127180","Sam Raimi","83",6.6,205583,"$42,100,625"
"1749","tt0092925","Tom Mankiewicz","62",6,34998,"$57,387,516"
"1750","tt0142245","Mitsuo Hashimoto, Daisuke Nishio","N/A",7.8,5635,"$270,354"
"1751","tt2263944","Masahiro Hosoda","N/A",7.1,28425,"$2,553,002"
"1752","tt1125254","Mitsuo Hashimoto","N/A",7.1,7413,"N/A"
"1753","tt3819668","Tadayoshi Yamamuro","N/A",7.2,22656,"$8,008,363"
"1754","tt0142237","Daisuke Nishio","N/A",7,7790,"N/A"
"1755","tt0142247","Yoshihiro Ueda, Daisuke Nishio","N/A",7.8,5562,"N/A"
"1756","tt0142233","Daisuke Nishio","N/A",6.8,7832,"N/A"
"1757","tt0142243","Mitsuo Hashimoto","N/A",7.5,8933,"N/A"
"1758","tt0106770","Rob Cohen","69",7,31408,"$35,113,743"
"1759","tt0259288","Tom Shadyac","25",6.1,38829,"$30,323,400"
"1760","tt0116136","Rob Cohen","49",6.4,98178,"$51,367,375"
"1761","tt0214641","Doug Lefler","N/A",4.6,4541,"N/A"
"1762","tt0082288","Matthew Robbins","68",6.6,18319,"$14,110,013"
"1763","tt1462041","Jim Sheridan","35",6,67227,"$21,302,340"
"1764","tt0285531","Lawrence Kasdan","35",5.5,93370,"$33,715,436"
"1765","tt0089052","Gavin Millar","N/A",6.7,1643,"$1,215,923"
"1766","tt0443489","Bill Condon","76",6.6,74311,"$103,365,956"
"1767","tt0417614","Jason Matzner","57",6.4,2487,"$6,383"
"1768","tt1343727","Pete Travis","60",7.1,276787,"$13,414,714"
"1769","tt0038494","Roy William Neill","N/A",6.8,6253,"N/A"
"1770","tt4153324","Peter Grönlund","N/A",7,1758,"N/A"
"1771","tt2265398","Joe Swanberg","71",6.1,58918,"$343,341"
"1772","tt0780504","Nicolas Winding Refn","78",7.8,639561,"$35,061,555"
"1773","tt0097239","Bruce Beresford","81",7.3,110713,"$106,593,296"
"1774","tt0027552","Marcel Carné","N/A",7.4,1872,"N/A"
"1775","tt0157503","Michael Patrick Jann","28",6.6,37750,"$10,571,408"
"1776","tt0109676","John Badham","N/A",5.6,20778,"$28,735,315"
"1777","tt0097240","Gus Van Sant","82",7.3,37546,"N/A"
"1778","tt0303933","Charles Stone III","63",5.9,34976,"$56,399,184"
"1779","tt0031252","John Ford","N/A",7,6351,"N/A"
"1780","tt1950135","Nick Weiss","N/A",4.5,878,"$3,301"
"1781","tt0407246","Fernando Eimbcke","74",NA,4162,"N/A"
"1782","tt0023969","Leo McCarey","93",7.8,60454,"N/A"
"1783","tt0242423","Danny Leiner","30",5.5,140928,"$46,729,800"
"1784","tt1231583","Todd Phillips","51",6.5,344960,"$100,539,043"
"1785","tt0067023","Steven Spielberg","81",7.6,71492,"N/A"
"1786","tt0038499","King Vidor, Otto Brower, William Dieterle","N/A",6.8,8882,"$20,408,163"
"1787","tt0109686","Peter Farrelly, Bobby Farrelly","41",7.3,386932,"$127,190,327"
"1788","tt2096672","Bobby Farrelly, Peter Farrelly","36",5.6,138368,"$86,208,010"
"1789","tt0033563","Samuel Armstrong, Norman Ferguson, Wilfred Jackson","96",7.2,133090,"N/A"
"1790","tt0246592","Greg Pritikin","48",6.6,6728,"$71,646"
"1791","tt0087182","David Lynch","41",6.3,162536,"$30,925,690"
"1792","tt5013056","Christopher Nolan","94",7.8,656402,"$189,740,665"
"1793","tt1135487","Tony Gilroy","69",6.1,50873,"$40,572,825"
"1794","tt3570168","Bitte Andersson","N/A",4.6,389,"N/A"
"1795","tt1013860","Kevin Munroe","31",5.1,15240,"$1,186,538"
"1796","tt0083866","Steven Spielberg","91",7.9,410227,"$437,141,279"
"1797","tt1059786","D.J. Caruso","43",6.6,188034,"$101,440,743"
"1798","tt0494222","Taika Waititi","55",6.7,25075,"$221,846"
"1799","tt0043313","Yasujirô Ozu","94",8.1,8725,"N/A"
"1800","tt0097257","Julien Temple","66",5.4,23727,"$3,916,303"
"1801","tt2183034","Dave Green","53",5.7,19230,"$38,934,842"
"1802","tt0166175","Damien O'Donnell","74",6.9,19363,"$4,177,818"
"1803","tt2340650","Anthony Lucero","70",7.1,4314,"N/A"
"1804","tt0040308","Charles Walters","N/A",7.3,10177,"N/A"
"1805","tt0765443","David Cronenberg","82",7.6,244774,"$17,266,000"
"1806","tt1282140","Will Gluck","72",7,392293,"$58,401,464"
"1807","tt1291652","Daniel Espinosa","75",6.7,18652,"N/A"
