"VIN","make","model","model_year","fuel_type","GVWR"
"jn1cv6ap0cm620716","INFINITI","G37","2012","Gasoline",""
"jn1cv6el0cm470274","INFINITI","G37","2012","Gasoline",""
"jn1dv6ar8cm730726","INFINITI","G25","2012","Gasoline",""
"jn1dv6ap6cm810251","INFINITI","G25","2012","Gasoline",""
"jn1cv6apxcm930095","INFINITI","G37","2012","Gasoline",""
"jn1dv6ar0cm862640","INFINITI","G25","2012","Gasoline",""
"jn1cv6ar0cm671540","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar1cm970308","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar5cm670156","INFINITI","G37","2012","Gasoline",""
"jn1by1ar7cm392432","INFINITI","M37","2012","Gasoline",""
"jn1by1ar8cm392665","INFINITI","M37","2012","Gasoline",""
"jn1by1ar7cm393306","INFINITI","M37","2012","Gasoline",""
"jn1by1ap7cm330401","INFINITI","M37","2012","Gasoline",""
"jn1cv6ar0cm671537","INFINITI","G37","2012","Gasoline",""
"jn8az2nexc9016494","INFINITI","QX56","2012","Gasoline","Class 2F: 7,001 - 8,000 lb (3,175 - 3,629 kg)"
"jn1by1ar0cm392076","INFINITI","M37","2012","Gasoline",""
"jn1cv6arxcm670086","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar9cm676283","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar1cm675838","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar4cm673940","INFINITI","G37","2012","Gasoline",""
"jn1by1ar1cm392877","INFINITI","M37","2012","Gasoline",""
"jn1by1ar4cm394249","INFINITI","M37","2012","Gasoline",""
"jn1by1ar7cm393046","INFINITI","M37","2012","Gasoline",""
"jn1by1ap9cm336118","INFINITI","M37","2012","Gasoline",""
"jn1by1ar3cm395053","INFINITI","M37","2012","Gasoline",""
"jn1by1arxcm391677","INFINITI","M37","2012","Gasoline",""
"jn1by1ar0cm393132","INFINITI","M37","2012","Gasoline",""
"jn1cv6ar6cm974743","INFINITI","G37","2012","Gasoline",""
"jn1by1ap8cm336045","INFINITI","M37","2012","Gasoline",""
"jn1cv6el0cm472218","INFINITI","G37","2012","Gasoline",""
"jn1cv6ar0cm971482","INFINITI","G37","2012","Gasoline",""
"jtjbm7fx9c5045808","LEXUS","GX","2012","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"jthcf5c22c5053374","LEXUS","IS","2012","Gasoline",""
"jthbl5ef2c5113612","LEXUS","LS","2012","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"2t2bk1baxcc149925","LEXUS","RX","2012","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"2t2zk1baxcc066509","LEXUS","RX","2012","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jm1bl1l32c1509047","MAZDA","Mazda3","2012","Gasoline",""
"ja4ap3au3cz000717","MITSUBISHI","Outlander","2012","Gasoline","Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)"
"4a32b3ff3ce012602","MITSUBISHI","Galant","2012","Gasoline",""
"4a32b3ff7ce017754","MITSUBISHI","Galant","2012","Gasoline",""
"4a32b3ff7ce020105","MITSUBISHI","Galant","2012","Gasoline",""
"jn8af5mv8ct105849","NISSAN","Juke","2012","Gasoline","Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)"
"jn1az0cp3ct015200","NISSAN","Leaf","2012","Electric",""
"jn1az0cp2ct015690","NISSAN","Leaf","2012","Electric",""
"jn1az0cp0ct018670","NISSAN","Leaf","2012","Electric",""
"jn1az0cp3ct016993","NISSAN","Leaf","2012","Electric",""
"jn1az0cp2ct026026","NISSAN","Leaf","2012","Electric",""
"jn1az0cp2ct017004","NISSAN","Leaf","2012","Electric",""
"jn1az0cp4ct023418","NISSAN","Leaf","2012","Electric",""
"jn1az0cp0ct016594","NISSAN","Leaf","2012","Electric",""
"jn1az0cp2ct018220","NISSAN","Leaf","2012","Electric",""
"2g1wb5e33e1179255","CHEVROLET","Impala","2014","Gasoline",""
"3vw567ajxcm062170","VOLKSWAGEN","Jetta","2012","Gasoline",""
"3vwpx7aj8cm638148","VOLKSWAGEN","Jetta SportWagen","2012","Gasoline",""
"wvwgv7aj9cw261824","VOLKSWAGEN","GTI","2012","Gasoline",""
"1ft7x2bt9beb07311","FORD","F-250","2011","Diesel","Class 2H: 9,001 - 10,000 lb (4,082 - 4,536 kg)"
"1gcwgfca2e1129372","CHEVROLET","Express","2014","Gasoline","Class 2G: 8,001 - 9,000 lb (3,629 - 4,082 kg)"
"1gcwgffa9e1168715","CHEVROLET","Express","2014","Gasoline","Class 2G: 8,001 - 9,000 lb (3,629 - 4,082 kg)"
"nm0ls7bn7bt042799","FORD","Transit Connect","2011","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"nm0ks9cnxbt071123","FORD","Transit Connect","2011","Gasoline","Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)"
"nm0ls6bn6bt054467","FORD","Transit Connect","2011","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"nm0ls7bn0bt043583","FORD","Transit Connect","2011","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"nm0ls7bn1bt045939","FORD","Transit Connect","2011","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jn8as1mu9bm711889","INFINITI","FX35","2011","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jn8as1mw7bm734038","INFINITI","FX35","2011","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jn1dv6ar6bm651652","INFINITI","G25","2011","Gasoline",""
"jn1dv6ap9bm604047","INFINITI","G25","2011","Gasoline",""
"jn1dv6ap9bm604002","INFINITI","G25","2011","Gasoline",""
"jn8as1mw1bm733628","INFINITI","FX35","2011","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jn1dv6apxbm601514","INFINITI","G25","2011","Gasoline",""
"jn1aj0hr3bm853995","INFINITI","EX35","2011","Gasoline",""
"jhmze2h56bs004614","HONDA","Insight","2011","Gasoline","Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)"
"jn1dv6ar9bm650835","INFINITI","G25","2011","Gasoline",""
"jn8as1mw5bm734278","INFINITI","FX35","2011","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jn8as1muxbm712159","INFINITI","FX35","2011","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jn1dv6ar7bm451234","INFINITI","G25","2011","Gasoline",""
"jn1aj0hr0bm851752","INFINITI","EX35","2011","Gasoline",""
"jn8as1mw9bm734672","INFINITI","FX35","2011","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jn1aj0hr7bm851926","INFINITI","EX35","2011","Gasoline",""
"jn1dv6ar6bm654163","INFINITI","G25","2011","Gasoline",""
"jn1dv6ar9bm652892","INFINITI","G25","2011","Gasoline",""
"jn8as1mw5bm734491","INFINITI","FX35","2011","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jn8as1mw7bm734315","INFINITI","FX35","2011","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jn1dv6ap6bm603647","INFINITI","G25","2011","Gasoline",""
"jn8as1mw6bm732524","INFINITI","FX35","2011","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jn8as1mwxbm733904","INFINITI","FX35","2011","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jn1dv6ar0bm654126","INFINITI","G25","2011","Gasoline",""
"jn1dv6ar5bm452298","INFINITI","G25","2011","Gasoline",""
"jn1dv6ar2bm654256","INFINITI","G25","2011","Gasoline",""
"jn8as1mu9bm711147","INFINITI","FX35","2011","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jn1cv6ap2bm510877","INFINITI","G37","2011","Gasoline",""
"jn1cv6ar2bm411820","INFINITI","G37","2011","Gasoline",""
"jn1cv6ar3bm355855","INFINITI","G37","2011","Gasoline",""
"jn1cv6ar4bm356528","INFINITI","G37","2011","Gasoline",""
"jn1cv6ap6bm302789","INFINITI","G37","2011","Gasoline",""
"jn1cv6fe7bm952495","INFINITI","G37","2011","Gasoline",""
"jn1cv6ar8bm412518","INFINITI","G37","2011","Gasoline",""
"jn1cv6ar1bm353229","INFINITI","G37","2011","Gasoline",""
"jn1cv6ar1bm411968","INFINITI","G37","2011","Gasoline",""
"jn1cv6ar7bm356782","INFINITI","G37","2011","Gasoline",""
"jn1cv6ek5bm215769","INFINITI","G37","2011","Gasoline",""
"jn1cv6ap2bm305379","INFINITI","G37","2011","Gasoline",""
"jn1cv6ar0bm412478","INFINITI","G37","2011","Gasoline",""
"jn1cv6ar7bm412686","INFINITI","G37","2011","Gasoline",""
"jn1cv6ar4bm412516","INFINITI","G37","2011","Gasoline",""
"jn1cv6ar2bm356494","INFINITI","G37","2011","Gasoline",""
"jn1cv6ek4bm210207","INFINITI","G37","2011","Gasoline",""
"jn1cv6ar4bm356643","INFINITI","G37","2011","Gasoline",""
"jn1cv6ar3bm410742","INFINITI","G37","2011","Gasoline",""
"jn1cv6ar2bm411591","INFINITI","G37","2011","Gasoline",""
"jn1cv6ap8bm510799","INFINITI","G37","2011","Gasoline",""
"jn1cv6ar5bm356800","INFINITI","G37","2011","Gasoline",""
"jn1cv6el8bm262190","INFINITI","G37","2011","Gasoline",""
"jn1cv6ar7bm412817","INFINITI","G37","2011","Gasoline",""
"jn1cv6ar7bm356264","INFINITI","G37","2011","Gasoline",""
"jn1cv6ar3bm352051","INFINITI","G37","2011","Gasoline",""
"jn1cv6el9bm263591","INFINITI","G37","2011","Gasoline",""
"jn1cv6ar7bm412400","INFINITI","G37","2011","Gasoline",""
"jn1cv6ar8bm355348","INFINITI","G37","2011","Gasoline",""
"jn1cv6ar0bm355411","INFINITI","G37","2011","Gasoline",""
"jn1cv6ar4bm404397","INFINITI","G37","2011","Gasoline",""
"jn1cv6ar8bm356581","INFINITI","G37","2011","Gasoline",""
"jn1cv6ar4bm412368","INFINITI","G37","2011","Gasoline",""
"jn1cv6ar0bm410116","INFINITI","G37","2011","Gasoline",""
"jn1cv6ar7bm352330","INFINITI","G37","2011","Gasoline",""
"jn1cv6ar8bm412471","INFINITI","G37","2011","Gasoline",""
"jn1cv6ar7bm412347","INFINITI","G37","2011","Gasoline",""
"jn1cv6el6bm264228","INFINITI","G37","2011","Gasoline",""
"jn1cv6ar5bm408250","INFINITI","G37","2011","Gasoline",""
"jn1cv6ar4bm410135","INFINITI","G37","2011","Gasoline",""
"jn1cv6ar2bm356558","INFINITI","G37","2011","Gasoline",""
"jn1cv6ar1bm403272","INFINITI","G37","2011","Gasoline",""
"jn1cv6ar7bm356524","INFINITI","G37","2011","Gasoline",""
"jn1cv6el1bm264279","INFINITI","G37","2011","Gasoline",""
"jn1cv6ar6bm409892","INFINITI","G37","2011","Gasoline",""
"jn1cv6ek4bm215147","INFINITI","G37","2011","Gasoline",""
"jn1cv6fe9bm953891","INFINITI","G37","2011","Gasoline",""
"jn1cv6fe5bm954262","INFINITI","G37","2011","Gasoline",""
"jn1cv6ap2bm510572","INFINITI","G37","2011","Gasoline",""
"jn1cv6el5bm264365","INFINITI","G37","2011","Gasoline",""
"jn1cv6ar2bm409596","INFINITI","G37","2011","Gasoline",""
"jn1cv6ap8bm509250","INFINITI","G37","2011","Gasoline",""
"jn1cv6ar2bm412434","INFINITI","G37","2011","Gasoline",""
"jn1cv6el9bm263686","INFINITI","G37","2011","Gasoline",""
"jn1cv6el9bm264322","INFINITI","G37","2011","Gasoline",""
"jn1cv6ar7bm412378","INFINITI","G37","2011","Gasoline",""
"jn1cv6ar4bm354665","INFINITI","G37","2011","Gasoline",""
"jn1cv6ar7bm412381","INFINITI","G37","2011","Gasoline",""
"jn1cv6ek5bm215514","INFINITI","G37","2011","Gasoline",""
"jn1cv6ar1bm356857","INFINITI","G37","2011","Gasoline",""
"jn1cv6ar6bm412968","INFINITI","G37","2011","Gasoline",""
"jn1cv6arxbm402699","INFINITI","G37","2011","Gasoline",""
"jn1cv6ar7bm354269","INFINITI","G37","2011","Gasoline",""
"jn1cv6ek8bm210209","INFINITI","G37","2011","Gasoline",""
"jn1cv6ar7bm356572","INFINITI","G37","2011","Gasoline",""
"jn8az2nf2b9501073","INFINITI","QX56","2011","Gasoline","Class 2F: 7,001 - 8,000 lb (3,175 - 3,629 kg)"
"jn1by1ar7bm377086","INFINITI","M37","2011","Gasoline",""
"jn8az2nc5b9302640","INFINITI","QX56","2011","Gasoline","Class 2F: 7,001 - 8,000 lb (3,175 - 3,629 kg)"
"jn8az2nc2b9303213","INFINITI","QX56","2011","Gasoline","Class 2F: 7,001 - 8,000 lb (3,175 - 3,629 kg)"
"jn8az2nf9b9503807","INFINITI","QX56","2011","Gasoline","Class 2F: 7,001 - 8,000 lb (3,175 - 3,629 kg)"
"jthce1ks1b0030662","LEXUS","GS","2011","Gasoline",""
"jthcf5c28b5051921","LEXUS","IS","2011","Gasoline",""
"2t2zk1ba4bc057237","LEXUS","RX","2011","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jtjbm7fx6b5023148","LEXUS","GX","2011","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"jthbk1eg7b2433545","LEXUS","ES","2011","Gasoline",""
"jthbk1eg9b2464814","LEXUS","ES","2011","Gasoline",""
"2t2bk1baxbc086159","LEXUS","RX","2011","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jthbk1eg7b2464178","LEXUS","ES","2011","Gasoline",""
"2t2bk1ba5bc092967","LEXUS","RX","2011","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"4a32b3ffxbe017018","MITSUBISHI","Galant","2011","Gasoline",""
"jn1az0cp2bt008043","NISSAN","Leaf","2011","Electric",""
"jn1az0cp1bt007532","NISSAN","Leaf","2011","Electric",""
"jn1az0cp0bt006100","NISSAN","Leaf","2011","Electric",""
"jn1az0cp9bt004748","NISSAN","Leaf","2011","Electric",""
"jn1az0cp7bt005025","NISSAN","Leaf","2011","Electric",""
"wp0ca2a8xbu710173","PORSCHE","Boxster","2011","Gasoline","Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)"
"2g1wa5e33e1135341","CHEVROLET","Impala","2014","Gasoline",""
"2g1wb5e37e1181669","CHEVROLET","Impala","2014","Gasoline",""
"2g1wb5e38e1179901","CHEVROLET","Impala","2014","Gasoline",""
"2g1wb5e38e1173838","CHEVROLET","Impala","2014","Gasoline",""
"2g1wb5e39e1115317","CHEVROLET","Impala","2014","Gasoline",""
"2g1wb5e31e1140955","CHEVROLET","Impala","2014","Gasoline",""
"2g1wa5e31e1183761","CHEVROLET","Impala","2014","Gasoline",""
"2g1wa5e31e1110650","CHEVROLET","Impala","2014","Gasoline",""
"2g1wb5e33e1178039","CHEVROLET","Impala","2014","Gasoline",""
"2g1wa5e34e1165514","CHEVROLET","Impala","2014","Gasoline",""
"2g1wb5e36e1157511","CHEVROLET","Impala","2014","Gasoline",""
"2g1wb5e35e1181587","CHEVROLET","Impala","2014","Gasoline",""
"2g1wb5e39e1180202","CHEVROLET","Impala","2014","Gasoline",""
"2g1wa5e32e1148856","CHEVROLET","Impala","2014","Gasoline",""
"2g1wb5e31e1182204","CHEVROLET","Impala","2014","Gasoline",""
"2g1wa5e32e1184241","CHEVROLET","Impala","2014","Gasoline",""
"2g1wa5e31e1184036","CHEVROLET","Impala","2014","Gasoline",""
"2g1wa5e34e1183950","CHEVROLET","Impala","2014","Gasoline",""
"2g1wb5e34e1116522","CHEVROLET","Impala","2014","Gasoline",""
"2g1wb5e34e1180639","CHEVROLET","Impala","2014","Gasoline",""
"2g1wa5e35e1178546","CHEVROLET","Impala","2014","Gasoline",""
"2g1wb5e39e1173881","CHEVROLET","Impala","2014","Gasoline",""
"2g1wa5e38e1170439","CHEVROLET","Impala","2014","Gasoline",""
"2g1wb5e3xe1109607","CHEVROLET","Impala","2014","Gasoline",""
"2g1wb5e3xe1163408","CHEVROLET","Impala","2014","Gasoline",""
"2a4rr5d10ar492124","CHRYSLER","Town and Country","2010","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"2a4rr5d19ar466623","CHRYSLER","Town and Country","2010","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"2a4rr5d1xar230126","CHRYSLER","Town and Country","2010","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"2a4rr5d1xar206148","CHRYSLER","Town and Country","2010","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"2a4rr5d12ar377122","CHRYSLER","Town and Country","2010","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"1d7rv1ct2as193154","DODGE","Ram","2010","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"1d7rb1gt7as143644","DODGE","Ram","2010","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"1d7rv1gt2as144188","DODGE","Ram","2010","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"1fmcu4k33akb79765","FORD","Escape","2010","Gasoline","Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)"
"nm0ks9bn1at012459","FORD","Transit Connect","2010","Gasoline","Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)"
"5n3za0ncxan904503","INFINITI","QX56","2010","Gasoline","Class 2F: 7,001 - 8,000 lb (3,175 - 3,629 kg)"
"jn8as1mu1am800998","INFINITI","FX35","2010","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"knagg4a8xa5377734","KIA","Optima","2010","Gasoline",""
"knagg4a89a5414269","KIA","Optima","2010","Gasoline",""
"wmwmf3c5xatz25519","MINI","Cooper","2010","Gasoline",""
"jthbk1eg9a2413229","LEXUS","ES","2010","Gasoline",""
"knagg4a86a5379576","KIA","Optima","2010","Gasoline",""
"1n4cl2ap3ac109604","NISSAN","Altima","2010","Gasoline",""
"jn8az2kr4at159917","NISSAN","Cube","2010","Gasoline","Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)"
"3vwpw3ag8am008403","VOLKSWAGEN","Beetle","2010","Gasoline",""
"3vwpg3ag1am013293","VOLKSWAGEN","Beetle","2010","Gasoline",""
"2a8hr54x09r566619","CHRYSLER","Town and Country","2009","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"2a8hr54149r540570","CHRYSLER","Town and Country","2009","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"1d3hb18p09s826974","DODGE","Ram","2009","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"2g1wb5e35e1112995","CHEVROLET","Impala","2014","Gasoline",""
"2g1wc5e31e1114014","CHEVROLET","Impala","2014","Gasoline",""
"2g1wb5e36e1172297","CHEVROLET","Impala","2014","Gasoline",""
"2g1wb5e35e1112303","CHEVROLET","Impala","2014","Gasoline",""
"2g1wb5e37e1112559","CHEVROLET","Impala","2014","Gasoline",""
"2g1wc5e32e1145532","CHEVROLET","Impala","2014","Gasoline",""
"2g1wb5e36e1104498","CHEVROLET","Impala","2014","Gasoline",""
"2g1wc5e36e1113781","CHEVROLET","Impala","2014","Gasoline",""
"2g1wc5e32e1181656","CHEVROLET","Impala","2014","Gasoline",""
"2g1wb5e3xe1148617","CHEVROLET","Impala","2014","Gasoline",""
"2g1wb5e37e1151572","CHEVROLET","Impala","2014","Gasoline",""
"2g1wc5e32e1113938","CHEVROLET","Impala","2014","Gasoline",""
"2g1wb5e39e1146471","CHEVROLET","Impala","2014","Gasoline",""
"2g1wc5e36e1113926","CHEVROLET","Impala","2014","Gasoline",""
"2g1wc5e39e1154812","CHEVROLET","Impala","2014","Gasoline",""
"2g1wc5e30e1147392","CHEVROLET","Impala","2014","Gasoline",""
"2g1wb5e35e1152994","CHEVROLET","Impala","2014","Gasoline",""
"2g1wc5e33e1148715","CHEVROLET","Impala","2014","Gasoline",""
"2g1wb5e3xe1146687","CHEVROLET","Impala","2014","Gasoline",""
"2g1wb5e38e1149460","CHEVROLET","Impala","2014","Gasoline",""
"2g1wb5e31e1146643","CHEVROLET","Impala","2014","Gasoline",""
"2g1wc5e38e1174047","CHEVROLET","Impala","2014","Gasoline",""
"2g1wc5e33e1179365","CHEVROLET","Impala","2014","Gasoline",""
"2g1wc5e34e1114914","CHEVROLET","Impala","2014","Gasoline",""
"jthdl46f995000623","LEXUS","LS","2009","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jnkcv61f19m358944","INFINITI","G37","2009","Gasoline",""
"5n3aa08c39n902516","INFINITI","QX56","2009","Gasoline","Class 2F: 7,001 - 8,000 lb (3,175 - 3,629 kg)"
"jnkcv64e89m602320","INFINITI","G37","2009","Gasoline",""
"jnkcv66e99m724729","INFINITI","G37","2009","Gasoline",""
"jnkcv61e49m310815","INFINITI","G37","2009","Gasoline",""
"jnkcv61f69m355649","INFINITI","G37","2009","Gasoline",""
"jthce96s990022294","LEXUS","GS","2009","Gasoline",""
"jn8az28r89t105300","NISSAN","Cube","2009","Gasoline","Class 1B: 3,001 - 4,000 lb (1,360 - 1,814 kg)"
"2g4we587181143531","BUICK","LaCrosse","2008","Gasoline",""
"1gcgg25c281162386","CHEVROLET","Express","2008","","Class 2G: 8,001 - 9,000 lb (3,629 - 4,082 kg)"
"1gcgg25c481140759","CHEVROLET","Express","2008","","Class 2G: 8,001 - 9,000 lb (3,629 - 4,082 kg)"
"1gcfh154581184684","CHEVROLET","Express","2008","Flexible Fuel Vehicle (FFV)","Class 2F: 7,001 - 8,000 lb (3,175 - 3,629 kg)"
"2a8hr54p18r735240","CHRYSLER","Town and Country","2008","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"2a8hr54p28r833676","CHRYSLER","Town and Country","2008","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"2a8hr54p78r649608","CHRYSLER","Town and Country","2008","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"wd0pe745685281287","DODGE","Sprinter","2008","Diesel","Class 2G: 8,001 - 9,000 lb (3,629 - 4,082 kg)"
"1ftww32r58eb28237","FORD","F-350","2008","Diesel","Class 3: 10,001 - 14,000 lb (4,536 - 6,350 kg)"
"wd0pe745285299057","DODGE","Sprinter","2008","Diesel","Class 2G: 8,001 - 9,000 lb (3,629 - 4,082 kg)"
"1fmfk20558la25512","FORD","Expedition MAX","2008","Gasoline","Class 2F: 7,001 - 8,000 lb (3,175 - 3,629 kg)"
"1d7ha18298s555787","DODGE","Ram","2008","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"1d7ha18nx8s610354","DODGE","Ram","2008","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"1d7hu18248j218781","DODGE","Ram","2008","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"1ftww31r88ec44615","FORD","F-350","2008","Diesel","Class 3: 10,001 - 14,000 lb (4,536 - 6,350 kg)"
"1ftww31r58ec19557","FORD","F-350","2008","Diesel","Class 3: 10,001 - 14,000 lb (4,536 - 6,350 kg)"
"1ftww31rx8ec65241","FORD","F-350","2008","Diesel","Class 3: 10,001 - 14,000 lb (4,536 - 6,350 kg)"
"1ftsw21r58eb11934","FORD","F-250","2008","Diesel","Class 2H: 9,001 - 10,000 lb (4,082 - 4,536 kg)"
"1ftsw21r98ed41881","FORD","F-250","2008","Diesel","Class 2H: 9,001 - 10,000 lb (4,082 - 4,536 kg)"
"1ftsx21528ec82960","FORD","F-250","2008","Gasoline","Class 2H: 9,001 - 10,000 lb (4,082 - 4,536 kg)"
"2g1wc5e38e1116875","CHEVROLET","Impala","2014","Gasoline",""
"2g1wc5e39e1129120","CHEVROLET","Impala","2014","Gasoline",""
"5n3aa08c58n909885","INFINITI","QX56","2008","Gasoline","Class 2F: 7,001 - 8,000 lb (3,175 - 3,629 kg)"
"jnkbv61f38m270360","INFINITI","G35","2008","Gasoline",""
"jnkbv61e98m222353","INFINITI","G35","2008","Gasoline",""
"jnkbv61f58m278525","INFINITI","G35","2008","Gasoline",""
"jnkaj09e88m301392","INFINITI","EX35","2008","Gasoline",""
"sajwa01a08fn83064","JAGUAR","S-Type","2008","Gasoline",""
"sajwa79b98sh20793","JAGUAR","XJ","2008","Gasoline",""
"wmwmf73568tv39262","MINI","Cooper","2008","Gasoline",""
"jtjbt20x380169012","LEXUS","GX","2008","Gasoline","Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
"jthbk262282065180","LEXUS","IS","2008","Gasoline",""
"jthce96s880020826","LEXUS","GS","2008","Gasoline",""
"jthck262085024906","LEXUS","IS","2008","Gasoline",""
"jthbl46f485069693","LEXUS","LS","2008","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"jtjhw31u982059467","LEXUS","RX","2008","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"3mehm08z38r600080","MERCURY","Milan","2008","Gasoline",""
"4m2cu87178kj17180","MERCURY","Mariner","2008","Gasoline","Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)"
"4m2cu97198kj41308","MERCURY","Mariner","2008","Gasoline","Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)"
"kl5jd66z78k880086","SUZUKI","Reno","2008","",""
"2s3da417786111120","SUZUKI","XL7","2008","","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"kl5jd56z78k797798","SUZUKI","Forenza","2008","",""
"2s3db917686126346","SUZUKI","XL7","2008","","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"1gcfg15x971159718","CHEVROLET","Express","2007","Gasoline","Class 2F: 7,001 - 8,000 lb (3,175 - 3,629 kg)"
"jnkay01f47m451241","INFINITI","M35","2007","Gasoline",""
"jnkbv61f37m818484","INFINITI","G35","2007","Gasoline",""
"sajwa51a17wj05652","JAGUAR","","2007","",""
"jthce96s270011649","LEXUS","GS","2007","Gasoline",""
"jthbj46g172002208","LEXUS","ES","2007","Gasoline",""
"wmwrf33567tf66655","MINI","Cooper Convertible","2007","Gasoline",""
"2t2gk31u27c020497","LEXUS","RX","2007","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"2t2hk31u77c038272","LEXUS","RX","2007","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"2t2hk31u07c008286","LEXUS","RX","2007","Gasoline","Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
"wmwmf73507tv31348","MINI","Cooper","2007","Gasoline",""
"jthbk262972038167","LEXUS","IS","2007","Gasoline",""
"jthck262572018695","LEXUS","IS","2007","Gasoline",""
"wmwrh33527tl94843","MINI","Cooper","2007","Gasoline",""
"jthbe96s770015840","LEXUS","GS","2007","Gasoline",""
"jthbl46f575036653","LEXUS","LS","2007","Gasoline","Class 1: 6,000 lb or less (2,722 kg or less)"
"3mehm07z27r616237","MERCURY","Milan","2007","Gasoline",""
